original_index,qe_experimental,qe_predicted,error,absolute_error,Neuron,R2,RMSE,SSE,ARE,HYBRID,MPSD,MAE
64,45.25000000000001,44.83577,0.4142303466796946,0.4142303466796946,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
28,35.78,32.84236,2.9376385498046886,2.9376385498046886,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
22,30.1,30.517893,-0.41789283752441264,0.41789283752441264,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
67,50.75,47.60075,3.149250030517578,3.149250030517578,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
45,33.56000000000001,31.355295,2.2047048187255953,2.2047048187255953,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
31,25.34,27.870226,-2.5302259063720705,2.5302259063720705,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
18,35.2,32.84236,2.3576385498046903,2.3576385498046903,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
5,14.4,20.652586,-6.252585983276367,6.252585983276367,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
61,46.43999999999999,40.837967,5.602033081054678,5.602033081054678,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
9,25.3,28.967638,-3.6676380157470696,3.6676380157470696,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
47,34.92,33.02171,1.8982905578613298,1.8982905578613298,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
70,50.41,49.408306,1.0016938781738247,1.0016938781738247,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
49,35.78,32.96193,2.8180706787109386,2.8180706787109386,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
68,51.46999999999999,47.60075,3.86925003051757,3.86925003051757,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
40,28.519999999999996,29.116472,-0.5964722442626993,0.5964722442626993,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
10,25.8,28.967638,-3.1676380157470696,3.1676380157470696,25,0.9101433456967049,3.138006368518757,157.55334350182846,9.196126173536692,49.67733773206052,15.396399073347824,2.6803283452987676
