original_index,qe_experimental,qe_predicted,error,absolute_error,Neuron,R2,RMSE,SSE,ARE,HYBRID,MPSD,MAE
64,45.25000000000001,46.922245,-1.6722450256347585,1.6722450256347585,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
28,35.78,34.763256,1.0167439270019543,1.0167439270019543,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
22,30.1,29.070139,1.0298610687255874,1.0298610687255874,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
67,50.75,49.51624,1.2337608337402344,1.2337608337402344,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
45,33.56000000000001,30.647243,2.91275650024415,2.91275650024415,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
31,25.34,27.011465,-1.671465072631836,1.671465072631836,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
18,35.2,34.763256,0.43674392700195597,0.43674392700195597,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
5,14.4,14.877479,-0.4774785995483395,0.4774785995483395,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
61,46.43999999999999,43.512604,2.9273962402343656,2.9273962402343656,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
9,25.3,28.295685,-2.9956848144531243,2.9956848144531243,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
47,34.92,32.55214,2.367860717773439,2.367860717773439,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
70,50.41,50.983875,-0.5738752746582065,0.5738752746582065,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
49,35.78,34.61339,1.166608123779298,1.166608123779298,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
68,51.46999999999999,49.51624,1.9537608337402261,1.9537608337402261,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
40,28.519999999999996,28.640451,-0.12045143127441804,0.12045143127441804,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
10,25.8,28.295685,-2.4956848144531243,2.4956848144531243,33,0.9697667098090281,1.8202096180622485,53.01060885898106,4.714823451687419,13.339045539172831,6.5620273413887595,1.5657735753059385
