original_index,qe_experimental,qe_predicted,error,absolute_error,Neuron,R2,RMSE,SSE,ARE,HYBRID,MPSD,MAE
64,45.25000000000001,43.450134,1.799865722656257,1.799865722656257,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
28,35.78,29.844704,5.935296325683595,5.935296325683595,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
22,30.1,32.230885,-2.1308845520019517,2.1308845520019517,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
67,50.75,46.715626,4.034374237060547,4.034374237060547,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
45,33.56000000000001,33.3596,0.2003999328613375,0.2003999328613375,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
31,25.34,29.445467,-4.105466995239258,4.105466995239258,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
18,35.2,29.844704,5.355296325683597,5.355296325683597,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
5,14.4,29.65826,-15.258260345458984,15.258260345458984,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
61,46.43999999999999,39.0529,7.387101593017569,7.387101593017569,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
9,25.3,29.78255,-4.482550811767577,4.482550811767577,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
47,34.92,33.335224,1.5847758483886736,1.5847758483886736,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
70,50.41,49.378292,1.0317079162597622,1.0317079162597622,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
49,35.78,32.309624,3.4703762817382824,3.4703762817382824,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
68,51.46999999999999,46.715626,4.754374237060539,4.754374237060539,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
40,28.519999999999996,31.208944,-2.688944320678715,2.688944320678715,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
10,25.8,29.78255,-3.9825508117675774,3.9825508117675774,19,0.7298654231501684,5.440875482920396,473.65001633030806,16.098605129972157,190.69019926063638,33.1969614072148,4.262639141082763
