original_index,qe_experimental,qe_predicted,error,absolute_error,Neuron,R2,RMSE,SSE,ARE,HYBRID,MPSD,MAE
64,45.25000000000001,46.14963,-0.8996315002441335,0.8996315002441335,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
28,35.78,34.69939,1.080609588623048,1.080609588623048,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
22,30.1,28.0235,2.0764995574951186,2.0764995574951186,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
67,50.75,48.54257,2.2074317932128906,2.2074317932128906,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
45,33.56000000000001,30.18603,3.373970565795908,3.373970565795908,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
31,25.34,27.425491,-2.0854913330078126,2.0854913330078126,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
18,35.2,34.69939,0.5006095886230497,0.5006095886230497,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
5,14.4,13.379532,1.0204681396484379,1.0204681396484379,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
61,46.43999999999999,43.45981,2.9801916503906156,2.9801916503906156,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
9,25.3,27.746544,-2.446543884277343,2.446543884277343,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
47,34.92,31.962286,2.9577140045166033,2.9577140045166033,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
70,50.41,50.93551,-0.5255087280273472,0.5255087280273472,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
49,35.78,33.75026,2.0297406005859386,2.0297406005859386,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
68,51.46999999999999,48.54257,2.9274317932128824,2.9274317932128824,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
40,28.519999999999996,28.471462,0.048537750244136646,0.048537750244136646,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
10,25.8,27.746544,-1.946543884277343,1.946543884277343,28,0.9608990580641275,2.0700093559432746,68.55901973908306,5.482763342625681,16.604014618426927,7.243602157939358,1.8191827726364131
