original_index,qe_experimental,qe_predicted,error,absolute_error,Neuron,R2,RMSE,SSE,ARE,HYBRID,MPSD,MAE
64,45.25000000000001,44.47407,0.7759284973144602,0.7759284973144602,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
28,35.78,33.048,2.7319996643066418,2.7319996643066418,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
22,30.1,29.297071,0.8029285430908217,0.8029285430908217,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
67,50.75,48.05301,2.696990966796875,2.696990966796875,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
45,33.56000000000001,32.183727,1.3762727355957125,1.3762727355957125,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
31,25.34,27.12885,-1.7888509368896486,1.7888509368896486,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
18,35.2,33.048,2.1519996643066435,2.1519996643066435,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
5,14.4,18.533173,-4.133172607421875,4.133172607421875,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
61,46.43999999999999,40.89513,5.5448698425292875,5.5448698425292875,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
9,25.3,28.209724,-2.9097244262695305,2.9097244262695305,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
47,34.92,34.038376,0.8816241455078142,0.8816241455078142,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
70,50.41,51.322243,-0.9122427368164097,0.9122427368164097,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
49,35.78,34.185062,1.5949375915527355,1.5949375915527355,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
68,51.46999999999999,48.05301,3.4169909667968668,3.4169909667968668,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
40,28.519999999999996,29.166796,-0.6467957305908243,0.6467957305908243,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
10,25.8,28.209724,-2.4097244262695305,2.4097244262695305,34,0.9406525391703403,2.5502324632044657,104.05896986211066,7.11175379874313,28.83673571271528,11.050149848302212,2.17344084262848
