original_index,qe_experimental,qe_predicted,error,absolute_error,Neuron,R2,RMSE,SSE,ARE,HYBRID,MPSD,MAE
64,45.25000000000001,43.51042,1.7395782470703196,1.7395782470703196,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
28,35.78,33.04988,2.7301190185546886,2.7301190185546886,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
22,30.1,31.828062,-1.7280620574951158,1.7280620574951158,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
67,50.75,46.647606,4.102394104003906,4.102394104003906,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
45,33.56000000000001,30.19689,3.3631101226806734,3.3631101226806734,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
31,25.34,26.656424,-1.316423568725586,1.316423568725586,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
18,35.2,33.04988,2.1501190185546903,2.1501190185546903,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
5,14.4,19.533411,-5.133411026000976,5.133411026000976,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
61,46.43999999999999,40.373245,6.066754760742178,6.066754760742178,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
9,25.3,28.544392,-3.2443916320800774,3.2443916320800774,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
47,34.92,31.706549,3.2134513092041033,3.2134513092041033,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
70,50.41,49.784782,0.6252175903320278,0.6252175903320278,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
49,35.78,32.503998,3.276002197265626,3.276002197265626,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
68,51.46999999999999,46.647606,4.822394104003898,4.822394104003898,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
40,28.519999999999996,28.173765,0.34623481750487883,0.34623481750487883,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
10,25.8,28.544392,-2.7443916320800774,2.7443916320800774,20,0.9007623093304535,3.297744640932238,174.00191546875675,9.31117895554882,46.93934821381612,13.887712289627776,2.912628450393677
