original_index,qe_experimental,qe_predicted,error,absolute_error,Neuron,R2,RMSE,SSE,ARE,HYBRID,MPSD,MAE
64,45.25000000000001,44.33006,0.9199409484863352,0.9199409484863352,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
28,35.78,33.754677,2.025323181152345,2.025323181152345,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
22,30.1,31.033655,-0.9336551666259751,0.9336551666259751,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
67,50.75,47.855183,2.894817352294922,2.894817352294922,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
45,33.56000000000001,29.53358,4.0264192199707125,4.0264192199707125,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
31,25.34,27.764427,-2.424427185058594,2.424427185058594,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
18,35.2,33.754677,1.4453231811523466,1.4453231811523466,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
5,14.4,15.206187,-0.8061872482299801,0.8061872482299801,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
61,46.43999999999999,40.804928,5.635072174072256,5.635072174072256,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
9,25.3,27.249493,-1.9494926452636712,1.9494926452636712,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
47,34.92,30.580967,4.339033050537111,4.339033050537111,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
70,50.41,51.380314,-0.970313873291019,0.970313873291019,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
49,35.78,31.638866,4.141133575439454,4.141133575439454,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
68,51.46999999999999,47.855183,3.6148173522949136,3.6148173522949136,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
40,28.519999999999996,28.522635,-0.0026345062255899165,0.0026345062255899165,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
10,25.8,27.249493,-1.4494926452636712,1.4494926452636712,23,0.9277575215576372,2.8136820311047908,126.66890515459168,6.636486286538837,27.944639829288647,8.85801928924152,2.3486302065849314
