original_index,qe_experimental,qe_predicted,error,absolute_error,Neuron,R2,RMSE,SSE,ARE,HYBRID,MPSD,MAE
64,45.25000000000001,42.214638,3.035362243652351,3.035362243652351,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
28,35.78,33.18517,2.594830780029298,2.594830780029298,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
22,30.1,30.57101,-0.47101058959960795,0.47101058959960795,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
67,50.75,44.86883,5.881168365478516,5.881168365478516,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
45,33.56000000000001,25.451359,8.108641204833994,8.108641204833994,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
31,25.34,21.601053,3.738946762084961,3.738946762084961,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
18,35.2,33.18517,2.0148307800292997,2.0148307800292997,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
5,14.4,35.015095,-20.61509475708008,20.61509475708008,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
61,46.43999999999999,39.560444,6.8795561218261625,6.8795561218261625,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
9,25.3,34.82723,-9.527228546142577,9.527228546142577,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
47,34.92,27.651537,7.268463058471681,7.268463058471681,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
70,50.41,47.523018,2.8869821166992153,2.8869821166992153,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
49,35.78,29.851713,5.928286819458009,5.928286819458009,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
68,51.46999999999999,44.86883,6.601168365478507,6.601168365478507,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
40,28.519999999999996,23.251184,5.2688155364990195,5.2688155364990195,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
10,25.8,34.82723,-9.027228546142577,9.027228546142577,5,0.4600383267123027,7.692370006226853,946.7609010031762,23.54902674792182,378.87808344668167,46.25255751948108,6.240475912094116
