original_index,qe_experimental,qe_predicted,error,absolute_error,Neuron,R2,RMSE,SSE,ARE,HYBRID,MPSD,MAE
64,45.25000000000001,40.813854,4.43614578247071,4.43614578247071,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
28,35.78,31.380621,4.399379043579103,4.399379043579103,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
22,30.1,35.93534,-5.835340881347655,5.835340881347655,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
67,50.75,43.958267,6.7917327880859375,6.7917327880859375,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
45,33.56000000000001,33.523396,0.036604461669931254,0.036604461669931254,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
31,25.34,31.590239,-6.250238571166992,6.250238571166992,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
18,35.2,31.380621,3.8193790435791044,3.8193790435791044,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
5,14.4,23.672504,-9.272504425048828,9.272504425048828,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
61,46.43999999999999,37.66944,8.77055877685546,8.77055877685546,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
9,25.3,28.833014,-3.5330135345458977,3.5330135345458977,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
47,34.92,34.07623,0.8437709045410173,0.8437709045410173,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
70,50.41,46.524677,3.8853227233886685,3.8853227233886685,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
49,35.78,33.693783,2.0862171936035168,2.0862171936035168,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
68,51.46999999999999,43.958267,7.511732788085929,7.511732788085929,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
40,28.519999999999996,32.418736,-3.8987355041503946,3.8987355041503946,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
10,25.8,28.833014,-3.0330135345458977,3.0330135345458977,15,0.7437888469320395,5.298802274460523,449.23688870124823,15.231944609067632,129.33318389329364,23.91605279263579,4.650230622291565
